Id,AccountId,City,State,Country,StageName,Applicant_Type__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Largest_income_source_day_of_week__c,Frequency_for_largest_income_source__c,Total_monthly_income_ongoin_Reg_231__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,agency_collection_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Income_source_is_other_income_549__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Loan_Amount__c,Total_Repayment_Amount__c,Total_Repayments__c,Term_in_Weeks__c,Payment_Frequency__c,Applicant_Age__c,Summary_Income_CV__c,Amount_Requested__c,Employment_Status__c,Dishonours_203__c,DP_Insolvency_Indicator__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_For_Last_30_Days_DP907__c,Salary_Gov_Allowances_all_types_2117__c,DP_Monthly_avg_of_SACC_repayments__c,DP_Avg_Monthly_Loan_Liability_269__c,Repayment_Amount__c,Opportunity_Origin__c,Current_Balance__c,Opp_Number__c,loan_dishonours__c,Bank_Report_Gov_Benefit__c,Purpose_of_Loan__c,DE_Results,DP_Total_Monthly_Benefit_Income__c,Total_monthly_credits__c,Summary_Income_BS__c
0062x00000EMjepAAD,0012x00000TrFznAAF,Burnside,SA,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,72.32,86.9034,2.0,1.0,0.0,3.0,2.0,4928.3245,20.0,54.0,0.0,2268.3783,2022.77,1.0,0.0,0.0,0.0,121333.33,899.0,1100.0,2050,2641.42,8.0,15.571,Fortnightly,47.0,4928.32,2050.0,Part-Time Employment,20.0,0.0,0.3077,9.0,4536.7566,0.0,1283.3333,330.18,MoneySpot,,6126772,4.0,False,Medical Expenses,Green,0.0,7445.0,4928.32
0062x00000Ey0MgAAJ,0012x00000THnPMAA1,Frenchville,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,29.33,572.21,1.0,0.0,0.0,3.0,1.0,3006.4277,0.0,12.0,1262.5198,623.5015,605.17,1.0,0.24,0.0,0.0,800.0,899.0,40.0,2050,2629.2,16.0,16.571,Weekly,20.0,3006.43,2050.0,Full-Time Employment,0.0,0.0,0.0,0.0,2908.0066,244.0,574.4366,165.82,MoneySpot,-0.06,6704160,0.0,False,Home Maintenance & Repairs,Green,0.0,4129.0,3006.43
0062x00000D8nM7AAJ,0012x00000e06YqAAI,Wentworthville,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,25.78,71.7,2344.2559,4.0,0.0,1.0,5.0,4.0,15906.8078,0.0,24.0,0.0,4810.6875,602.64,0.0,0.0,0.0,1.0,2816.67,400.0,1200.0,2050,2651.91,8.0,16.0,Fortnightly,46.0,18740.14,2050.0,Part-Time Employment,0.0,0.0,0.7802,0.0,8805.6933,512.0,1107.1666,331.49,MoneySpot,0.0,4550091,0.0,False,Home Maintenance & Repairs,Orange,5002.0,19401.0,18740.14
0062x00000EyEqEAAV,0012x00000Tt509AAB,Aspley,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,24.7,1738.7336,4.0,0.0,0.0,3.0,4.0,5060.19,0.0,40.0,389.4202,1686.73,2288.44,0.0,0.64,0.0,0.0,3206.67,1499.0,820.0,2050,2824.27,16.0,31.286,Fortnightly,47.0,5060.19,2050.0,Full-Time Employment,0.0,0.0,0.0,0.0,5060.19,1058.0,1944.84,176.52,MoneySpot,0.0,6722255,0.0,False,Furniture or Appliances,Orange,0.0,5744.0,5060.19
0062x00000E6l00AAB,0012x00000G2ONPAA3,Bolton Point,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,81.13,22.3333,2.0,1.0,0.0,3.0,2.0,2646.25,0.0,0.0,0.0,1218.0,1218.0,0.0,0.0,0.0,0.0,1200.0,599.0,600.0,2050,2674.22,10.0,19.0,Fortnightly,30.0,5539.25,2050.0,Unemployed,2.0,0.0,0.0,0.0,4485.1866,0.0,42.3333,267.43,MoneySpot,0.0,5767399,2.0,False,Living Expenses,Orange,0.0,2466.0,5539.25
0062x00000DGEGLAA5,0012x00000e0O0aAAE,Waterford,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,53.64,1844.0391,2.0,0.0,0.0,3.0,2.0,5743.8633,0.0,16.0,716.6601,2043.752,2053.3,1.0,2.05,0.0,0.0,0.0,400.0,1080.0,2050,2601.72,7.0,12.714,Fortnightly,55.0,5816.36,2050.0,Full-Time Employment,0.0,0.0,0.4725,0.0,3406.2533,1869.0,3314.2766,371.2,MoneySpot,0.0,4710710,0.0,False,Vehicle Expenses,Green,0.0,7105.0,5816.36
0062x00000F2CYDAA3,0012x00000hYJlKAAW,Banyo,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,25.75,3757.6963,4.0,0.0,0.0,2.0,4.0,7700.0,0.0,10.0,0.0,7700.0,9020.0,1.0,0.76,0.0,0.0,0.0,1499.0,250.0,2050,2725.0,12.0,23.143,Fortnightly,58.0,20393.27,2050.0,Part-Time Employment,0.0,0.0,0.0,0.0,7700.0,540.0,3606.2333,227.09,MoneySpot,-0.15,6952476,0.0,False,Home Maintenance & Repairs,Orange,0.0,21779.0,20393.27
0062x00000EcPpzAAF,0010K00001wD9g2QAC,Bridgewater,TAS,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,75.41,237.6601,4.0,1.0,0.0,4.0,4.0,1828.8332,0.0,0.0,502.3313,113.9557,100.0,1.0,0.0,0.0,1.0,3033.33,599.0,1200.0,2400,3136.31,24.0,24.429,Weekly,32.0,7934.97,2400.0,Unemployed,2.0,0.0,0.0,1.0,5887.9833,1114.0,1679.3233,130.68,MoneySpot,0.0,6353638,2.0,False,Furniture or Appliances,Orange,0.0,1842.0,7934.97
0062x00000E4qRsAAJ,0012x00000Rrg45AAB,Thangool,QLD,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,45.04,1921.5513,1.0,0.0,0.0,2.0,1.0,7979.3052,9.0,97.0,280.7893,1836.3333,2188.5,1.0,0.0,0.0,0.0,3761.33,599.0,280.0,2050,2651.82,8.0,16.0,Fortnightly,39.0,12327.6,2050.0,Full-Time Employment,9.0,0.0,0.0989,1.0,3672.6666,391.0,2976.95,331.48,QuickCash,,5603331,8.0,False,Vehicle Expenses,Green,0.0,8653.0,12327.6
0062x00000Ds0BrAAJ,0012x00000gpOyjAAE,Maryborough,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,59.82,0.0,4.0,0.0,0.0,4.0,4.0,1970.5265,0.0,0.0,0.0,779.0,731.0,0.0,6.31,0.0,0.0,5633.33,599.0,400.0,2050,2682.99,20.0,19.857,Weekly,25.0,4564.63,2050.0,Part-Time Employment,1.0,0.0,0.0,0.0,1835.0,256.0,256.0,134.15,MoneySpot,-0.16,5213478,0.0,False,Vehicle Expenses,Orange,0.0,2426.0,4564.63
0062x00000Ebj0FAAR,0010K00001hURb4QAG,Boondall,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,25.07,67.18,4057.9766,2.0,2.0,4.0,4.0,4.0,7957.9509,20.0,51.0,0.0,875.0825,388.36,1.0,8.54,0.0,0.0,7041.67,599.0,400.0,2050,2674.46,10.0,19.0,Fortnightly,39.0,8238.77,2050.0,Full-Time Employment,20.0,0.0,0.8681,6.0,4637.7833,1457.0,4490.5166,267.45,MoneySpot,0.0,6309241,8.0,True,Medical Expenses,Orange,2768.0,11039.0,8238.77
0062x00000FXeqnAAD,0010K0000241NNsQAM,Woodside,SA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,66.81,3296.7497,3.0,0.0,0.0,1.0,3.0,5657.3,1.0,0.0,415.9596,500.0,500.0,1.0,0.8,0.0,1.0,0.0,899.0,1200.0,2050,2617.81,8.0,14.571,Fortnightly,41.0,5657.3,2050.0,,1.0,0.0,0.0879,0.0,0.0,1002.0,4050.94,327.23,Financier-2,0.0,7773724,0.0,False,Medical Expenses,Orange,0.0,5907.0,5657.3
0062x00000F1iZrAAJ,0012x00000hYu36AAC,Modbury Heights,SA,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,82.89,4249.9186,1.0,3.0,0.0,3.0,1.0,5874.4848,30.0,91.0,550.656,1044.9892,1556.26,1.0,31.4,0.0,0.0,0.0,599.0,50.0,2050,2599.89,14.0,13.286,Weekly,24.0,5880.48,2050.0,Full-Time Employment,30.0,0.0,0.8681,16.0,5048.2866,1118.0,4134.9666,185.71,Financier-2,,6916049,15.0,False,Living Expenses,Orange,0.0,6389.0,5880.48
0062x00000D1nJbAAJ,0012x00000G1V5uAAF,Kirwan,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,59.11,1474.5649,4.0,1.0,0.0,3.0,4.0,4003.3632,1.0,21.0,0.0,1278.5842,1897.37,2.0,0.37,0.0,0.0,3362.67,400.0,0.0,2400,3034.39,8.0,16.143,Fortnightly,51.0,4170.62,5000.0,Full-Time Employment,1.0,0.0,0.5934,0.0,2983.3633,500.0,1733.7766,379.3,MoneySpot,0.0,4411265,1.0,False,Relocation Expenses,Green,0.0,4589.0,4170.62
0062x00000DGLH8AAP,0012x00000RrQ7nAAF,South Grafton,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,64.42,2560.8771,1.0,0.0,0.0,3.0,1.0,5142.5105,2.0,0.0,273.974,750.1646,877.03,0.0,25.92,0.0,1.0,3043.16,899.0,200.0,2050,2650.22,16.0,16.429,Weekly,30.0,5949.96,2050.0,Full-Time Employment,2.0,0.0,0.0989,0.0,0.0,1012.0,2498.93,165.64,QuickCash,0.0,4718361,1.0,False,Medical Expenses,Green,0.0,6219.0,5949.96
0062x00000FIEJwAAP,0012x00000iHHT0AAO,Bondi Junction,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,40.37,981.7967,3.0,0.0,0.0,2.0,3.0,7973.5899,12.0,19.0,238.9881,7283.59,7263.59,0.0,0.05,0.0,0.0,0.0,400.0,0.0,2050,2793.12,6.0,25.714,Monthly,46.0,10572.59,2050.0,,12.0,0.0,0.0,4.0,7283.59,911.0,998.6433,465.53,MoneySpot,0.0,7233538,6.0,False,Living Expenses,Orange,0.0,16489.0,10572.59
0062x00000Ewiq6AAB,0012x00000iH6GKAA0,Orana,WA,Australia,Loan Paid,Existing Client-No Loan Granted Ever,0.0,74.13,1537.1946,2.0,0.0,0.0,3.0,2.0,4252.161,0.0,16.0,0.0,1676.7,1663.02,1.0,0.69,0.0,0.0,0.0,400.0,0.0,2050,2862.34,18.0,34.857,Fortnightly,23.0,4252.16,2050.0,Full-Time Employment,0.0,0.0,0.0,0.0,2794.5,0.0,1673.9466,159.03,MoneySpot,0.0,6609773,0.0,False,Living Expenses,Orange,0.0,4221.0,4252.16
0062x00000ECb07AAD,0012x000002bf6LAAQ,Thursday Island,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,99.92,3038.9517,2.0,1.0,0.0,2.0,2.0,4440.0394,10.0,53.0,847.3214,2043.635,1839.98,1.0,1.44,0.0,0.0,4296.5,899.0,480.0,2050,2746.31,12.0,24.0,Fortnightly,47.0,4440.04,2050.0,Full-Time Employment,10.0,0.0,0.7253,2.0,5247.9366,2600.0,3471.4633,228.86,QuickCash,0.0,5888092,8.0,False,Vehicle Expenses,Orange,0.0,4854.0,4440.04
0062x00000FTp2yAAD,0012x000002e1MKAAY,North Bondi,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,73.28,3427.0257,1.0,0.0,0.0,4.0,1.0,10869.219,2.0,76.0,1188.571,1910.0346,1765.5,1.0,0.0,1.0,0.0,6838.0,599.0,20.0,2050,2629.63,16.0,16.571,Weekly,48.0,11238.89,2050.0,Full-Time Employment,2.0,0.0,0.4066,0.0,8276.8166,2200.0,7062.85,165.85,MoneySpot,0.0,7460028,0.0,False,Home Maintenance & Repairs,Green,0.0,22857.0,11238.89
0062x00000FKncZAAT,0012x00000mHFHsAAO,Erskine Park,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,49.03,1783.3449,4.0,0.0,0.0,5.0,4.0,3201.06,0.0,35.0,320.01,1371.8828,343.96,0.0,35.2,0.0,0.0,0.0,599.0,2400.0,2050,2646.46,16.0,16.286,Weekly,38.0,13906.28,2050.0,Full-Time Employment,0.0,0.0,0.0,0.0,3201.06,231.0,1468.2166,165.41,MoneySpot,0.0,7415380,0.0,False,Other Expenses,Green,0.0,11381.0,13906.28
0062x00000DtZolAAF,0012x00000dc7C4AAI,URRAWEEN,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,27.97,91.66,489.5429,1.0,0.0,2.0,4.0,1.0,6989.7597,11.0,31.0,0.0,1094.423,1347.5,0.0,0.0,0.0,1.0,4333.33,400.0,0.0,2050,2699.12,19.0,20.0,Weekly,35.0,7083.43,2050.0,Part-Time Employment,11.0,0.0,0.5604,5.0,2113.1133,416.0,584.2133,142.07,QuickCash,0.0,5325119,11.0,False,Vehicle Expenses,Orange,2113.0,7553.0,7083.43
0062x00000EbpN0AAJ,0012x00000fm25MAAQ,Endeavour Hills,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,58.28,95.5,455.2936,2.0,0.0,2.0,3.0,2.0,3906.8356,0.0,21.0,0.0,1044.314,788.27,0.0,0.0,0.0,0.0,2000.0,400.0,150.0,2050,2862.33,18.0,34.857,Fortnightly,40.0,3906.84,2050.0,Part-Time Employment,0.0,0.0,0.044,0.0,2362.1033,389.0,552.6666,159.02,Financier-2,-0.2,6315029,0.0,True,Living Expenses,Orange,1949.0,3344.0,3906.84
0062x00000ExK6UAAV,0012x00000ACd9vAAD,Coogee,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.51,51.29,2938.3916,2.0,0.0,0.0,2.0,2.0,7947.7989,0.0,18.0,151.3012,1858.1666,1436.17,0.0,0.16,0.0,0.0,3900.0,599.0,0.0,2050,2627.84,8.0,15.0,Fortnightly,59.0,7947.8,2050.0,Self Employed,0.0,0.0,0.0,0.0,7616.3333,686.0,7260.2766,328.49,QuickCash,0.0,6654457,0.0,False,Home Maintenance & Repairs,Green,41.0,7958.0,7947.8
0062x00000FVWZeAAP,0012x00000g8e4NAAQ,Lyons,NT,Australia,Loan Paid,Existing Client-Granted Loan Before,1.05,97.02,840.308,2.0,0.0,0.0,4.0,2.0,7108.0818,0.0,15.0,96.0,2947.48,2947.48,0.0,0.0,0.0,0.0,6066.67,599.0,2500.0,2050,2651.9,8.0,16.0,Fortnightly,39.0,10198.31,2050.0,Full-Time Employment,0.0,0.0,0.0,0.0,6421.92,326.0,4949.6666,331.49,MoneySpot,0.0,7598306,0.0,False,Living Expenses,Orange,115.0,10878.0,10198.31
0062x00000E4ONAAA3,0012x00000gAhyYAAS,PADDINGTON,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.67,66.09,4023.9859,4.0,0.0,0.0,4.0,4.0,4358.8566,3.0,85.0,2117.1821,2179.4283,2193.47,1.0,0.0,0.0,0.0,0.0,599.0,1340.0,2050,2648.4,8.0,15.857,Fortnightly,30.0,4358.86,2050.0,Full-Time Employment,4.0,0.0,0.0769,0.0,4358.8566,821.0,4938.7966,331.05,MoneySpot,0.04,5566644,2.0,False,Vehicle Expenses,Orange,44.0,6555.0,4358.86
0062x00000EbYyPAAV,0012x00000SILj8AAH,PRESTON,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,52.25,776.4644,1.0,0.0,0.0,5.0,1.0,7432.7569,24.0,32.0,0.0,1596.3846,1143.6,0.0,0.0,0.0,0.0,4593.33,899.0,750.0,2050,2890.06,36.0,36.429,Weekly,34.0,7313.91,2050.0,Full-Time Employment,28.0,0.0,0.033,7.0,6917.6666,485.0,2364.0933,80.29,MoneySpot,0.0,6299048,16.0,False,Vehicle Expenses,Orange,0.0,8835.0,7313.91
0062x00000F2U1JAAV,0012x00000ldi5JAAQ,Gosford,NSW,Australia,Closed Lost,New Client-New Loan,0.0,77.39,470.6735,1.0,0.0,0.0,4.0,1.0,7763.6222,0.0,25.0,0.0,928.8571,902.0,0.0,0.0,0.0,0.0,3908.67,400.0,440.0,2050,2730.17,24.0,23.857,Weekly,48.0,7763.62,9000.0,Full-Time Employment,0.0,0.0,0.011,0.0,4334.6666,0.0,433.28,113.76,MoneySpot,,6971228,0.0,False,Living Expenses,Orange,0.0,7640.0,7763.62
0062x00000GF23XAAT,0012x00000ldp2iAAA,Kelso,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,86.23,815.7556,4.0,0.0,0.0,4.0,4.0,2318.6733,0.0,8.0,0.0,865.604,1683.5,0.0,0.2,7.0,0.0,0.0,599.0,780.0,2050,2662.22,8.0,16.429,Fortnightly,26.0,4040.17,2500.0,Part-Time Employment,0.0,0.0,0.1429,0.0,1442.6733,181.0,1242.0533,332.78,MoneySpot,,8522905,0.0,False,Living Expenses,Green,0.0,4950.0,4040.17
0062x00000ENPZyAAP,0012x00000LRkofAAD,CRANBOURNE WEST,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,57.27,1646.7765,4.0,0.0,0.0,3.0,4.0,7755.2932,0.0,24.0,411.2985,2237.1257,2936.52,0.0,1.55,0.0,0.0,0.0,400.0,1600.0,2050,2765.65,14.0,26.857,Fortnightly,48.0,7791.45,2050.0,,0.0,0.0,0.5714,0.0,5219.96,1489.0,1488.9266,197.55,MoneySpot,0.0,6172004,0.0,False,Vehicle Expenses,Orange,0.0,8450.0,7791.45
0062x00000DsMMvAAN,0012x00000WreoaAAB,YANCHEP,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,8.99,81.97,0.0,4.0,0.0,2.0,6.0,4.0,8014.5342,0.0,20.0,0.0,4011.6666,35.0,0.0,0.0,0.0,1.0,3601.26,599.0,100.0,2050,2663.69,16.0,17.0,Weekly,23.0,8014.53,3000.0,Full-Time Employment,0.0,0.0,0.022,0.0,3608.8866,0.0,175.6066,166.49,MoneySpot,-0.04,5235940,0.0,False,Vehicle - Service,Green,703.0,7812.0,8014.53
0062x00000ENGuEAAX,0012x00000GcVfpAAF,Mount Austin,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,44.54,2292.6594,1.0,0.0,0.0,3.0,1.0,5191.7692,0.0,72.0,38.08,1174.1061,910.82,1.0,0.83,0.0,0.0,2933.67,599.0,500.0,2050,2757.67,26.0,26.0,Weekly,44.0,5569.1,2050.0,Full-Time Employment,0.0,0.0,0.011,0.0,5087.7933,738.0,2548.1966,106.07,MoneySpot,0.0,6163211,0.0,False,Living Expenses,Orange,0.0,5655.0,5569.1
0062x00000ECircAAD,0012x00000hXmhxAAC,Revesby Heights,NSW,Australia,Loan Paid,Existing Client-No Loan Granted Ever,0.42,58.65,958.33,1.0,0.0,0.0,2.0,1.0,10578.4804,0.0,33.0,0.0,943.3623,914.9,0.0,0.0,0.0,0.0,0.0,400.0,500.0,2050,2773.81,13.0,26.143,Fortnightly,50.0,10542.44,4500.0,,0.0,0.0,0.8791,0.0,8023.5333,0.0,998.1766,213.38,MoneySpot,0.0,5895091,0.0,False,Other Expenses,Orange,53.0,12417.0,10542.44
0062x00000DVyZYAA1,0012x00000LQkKZAA1,Yarralin,NT,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,70.3,623.9035,2.0,0.0,0.0,4.0,2.0,7644.7194,3.0,32.0,258.9036,2121.17,1735.82,0.0,0.0,0.0,0.0,1989.74,599.0,200.0,2050,2624.67,8.0,14.857,Fortnightly,54.0,7644.72,2050.0,Full-Time Employment,3.0,0.0,0.0,0.0,4242.34,355.0,551.0,328.09,MoneySpot,0.02,4887387,3.0,False,Living Expenses,Green,0.0,7666.0,7644.72
0062x00000ENEWYAA5,0012x00000G1H7RAAV,St Albans,VIC,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,90.07,0.0,4.0,0.0,0.0,1.0,4.0,101.0,0.0,2.0,0.0,38.25,60.0,0.0,0.0,0.0,1.0,5200.0,400.0,200.0,2050,2757.67,26.0,26.0,Weekly,24.0,6856.49,2250.0,Part-Time Employment,0.0,0.0,0.0,0.0,4875.1433,0.0,0.0,106.07,MoneySpot,,6160183,0.0,False,Medical Expenses,Orange,0.0,1548.0,6856.49
0062x00000F4NNfAAN,0012x00000gpXbsAAE,Taree,NSW,Australia,Loan Paid,Existing Client-No Loan Granted Ever,0.0,48.28,4960.8711,2.0,0.0,0.0,4.0,2.0,6595.2886,0.0,6.0,0.0,2933.3828,2329.07,1.0,3.83,0.0,0.0,0.0,899.0,828.0,2050,2797.94,14.0,28.143,Fortnightly,57.0,6595.29,5000.0,Full-Time Employment,0.0,0.0,0.0,0.0,6844.56,0.0,4939.2466,199.86,MoneySpot,0.0,7129066,0.0,False,Living Expenses,Orange,0.0,7128.0,6595.29
0062x00000DV362AAD,0012x00000bmiY3AAI,Brassall,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,35.74,2794.5749,1.0,0.0,0.0,5.0,1.0,7011.3397,0.0,83.0,2628.9125,1613.5692,1661.85,0.0,0.0,0.0,0.0,6261.67,599.0,1320.0,2050,2639.69,16.0,16.0,Weekly,53.0,10650.23,2050.0,Full-Time Employment,0.0,0.0,0.033,0.0,7827.2833,2040.0,3077.7466,164.99,QuickCash,0.0,5413145,0.0,False,Vehicle Expenses,Green,0.0,7712.0,10650.23
0062x00000FKmmTAAT,0012x00000g96BCAAY,Trunding,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,32.62,2436.95,2.0,0.0,0.0,1.0,2.0,7585.4199,0.0,21.0,901.3538,3000.848,5000.0,0.0,0.66,0.0,1.0,7252.0,1500.0,2029.0,2050,2747.1,4.0,19.429,Monthly,42.0,7585.42,5000.0,Full-Time Employment,0.0,1.0,0.0,0.0,2584.0066,919.0,3267.79,686.78,MoneySpot,0.0,7414673,0.0,False,Travel Expenses,Orange,0.0,9724.0,7585.42
0062x00000DqzkFAAR,0010K000021WP6fQAG,Panania,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,98.82,531.1688,2.0,0.0,0.0,3.0,2.0,8652.9394,0.0,12.0,337.6902,3982.7233,13886.34,0.0,0.0,0.0,0.0,3553.33,400.0,400.0,2050,2655.12,8.0,16.143,Fortnightly,36.0,8691.31,2050.0,Full-Time Employment,0.0,0.0,0.1868,0.0,7965.4466,311.0,504.34,331.89,QuickCash,,5140670,0.0,False,Vehicle Expenses,Green,0.0,8044.0,8691.31
0062x00000DtOuvAAF,0012x00000WUvmVAAT,Nunawading,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,92.05,3678.4906,2.0,2.0,0.0,3.0,2.0,3768.2022,14.0,81.0,912.006,1734.4066,1734.41,4.0,0.0,1.0,0.0,1673.0,599.0,900.0,2050,2628.02,8.0,15.0,Fortnightly,50.0,3768.2,2050.0,Full-Time Employment,14.0,0.0,0.1978,5.0,3468.8133,927.0,3618.4733,328.51,MoneySpot,0.05,5311750,10.0,False,Home Maintenance & Repairs,Green,0.0,3469.0,3768.2
0062x00000EDTwSAAX,0010K000021Wj2RQAS,Glenwood,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,61.56,511.1798,4.0,0.0,0.0,3.0,4.0,5098.6273,0.0,64.0,4.345,1879.92,1925.67,1.0,3.12,0.0,0.0,0.0,400.0,300.0,2050,2655.29,8.0,16.143,Fortnightly,42.0,5659.46,2050.0,,0.0,0.0,0.0,0.0,5013.12,902.0,1863.6533,331.92,Financier-2,-0.29,5947374,0.0,False,Living Expenses,Green,0.0,5842.0,5659.46
0062x00000EeUdDAAV,0012x00000TGncYAAT,Caroline Springs,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,18.88,55.58,1693.2565,1.0,0.0,2.0,4.0,1.0,6757.0756,0.0,69.0,839.5,1108.8223,1131.79,1.0,0.19,0.0,0.0,3514.33,1499.0,1825.0,2050,2603.25,14.0,14.429,Weekly,45.0,6757.08,2050.0,Full-Time Employment,0.0,0.0,0.0,0.0,6435.4766,1048.0,2563.0566,187.64,MoneySpot,0.0,6495083,0.0,False,Living Expenses,Orange,1682.0,8905.0,6757.08
0062x00000FXeZrAAL,0012x00000n0sstAAA,Cranley,QLD,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,97.66,398.9328,1.0,0.0,0.0,3.0,1.0,2972.7476,0.0,16.0,200.2286,683.6818,699.0,1.0,0.0,0.0,0.0,0.0,400.0,1280.0,2050,2649.96,16.0,16.429,Weekly,24.0,3356.08,2050.0,Full-Time Employment,0.0,0.0,0.0,0.0,2506.8333,200.0,245.41,165.63,MoneySpot,,7773412,0.0,False,Living Expenses,Orange,0.0,4508.0,3356.08
0062x00000EMo0QAAT,0012x00000THSQiAAP,Tooleybuc,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,59.41,5959.6549,2.0,0.0,0.0,3.0,2.0,8541.3835,2.0,15.0,0.0,1968.4628,1576.84,0.0,37.27,0.0,0.0,2857.82,400.0,0.0,2050,2876.98,18.0,35.429,Fortnightly,34.0,13043.43,2050.0,Full-Time Employment,2.0,0.0,0.0,1.0,4593.08,1149.0,7055.8933,159.84,MoneySpot,0.0,6131517,2.0,False,Medical Expenses,Orange,0.0,17599.0,13043.43
0062x00000DHtz6AAD,0012x00000gogGiAAI,Kings Meadows,TAS,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,69.58,1451.6936,3.0,0.0,0.0,3.0,3.0,1227.9733,3.0,36.0,1726.8434,1227.9733,1180.19,0.0,0.69,1.0,1.0,2500.0,899.0,0.0,2050,2709.09,10.0,20.429,Fortnightly,50.0,3078.25,2050.0,Casual Employment,3.0,0.0,0.033,0.0,0.0,1270.0,2778.6033,270.91,Financier-2,0.0,4806831,3.0,False,Travel Expenses,Orange,0.0,3910.0,3078.25
0062x00000EeXh6AAF,0012x00000lI3dmAAC,Benalla,VIC,Australia,Closed Lost,New Client-New Loan,72.65,38.7,199.7262,0.0,0.0,4.0,5.0,4.0,1395.4666,0.0,6.0,0.0,598.0571,636.9,0.0,0.0,0.0,0.0,670.0,2000.0,250.0,2500,3017.63,5.0,10.571,Fortnightly,29.0,1461.82,2500.0,Casual Employment,0.0,0.0,0.0,0.0,1395.4666,0.0,190.81,603.53,MoneySpot,,6498279,0.0,True,Pay suppliers,Orange,1395.0,1920.0,1461.82
0062x00000FH7ygAAD,0012x00000FFtPKAA1,West Hoxton,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,6.33,939.9998,2.0,0.0,0.0,3.0,2.0,9954.7149,0.0,11.0,0.0,4581.8966,5462.33,0.0,0.0,0.0,0.0,130000.0,599.0,1100.0,2050,2624.63,8.0,14.857,Fortnightly,60.0,10818.05,2050.0,Full-Time Employment,0.0,0.0,0.2308,0.0,9163.7933,0.0,952.4133,328.08,MoneySpot,,7142648,0.0,False,Life Event Expenses,Green,0.0,24344.0,10818.05
0062x00000FVhA4AAL,0012800001SlT2XAAV,Ottoway,SA,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,96.53,0.0,4.0,0.0,0.0,1.0,4.0,33418.2668,0.0,7.0,0.0,3451.5373,300.0,0.0,0.0,0.0,1.0,4333.33,599.0,1400.0,2050,2621.16,8.0,14.714,Fortnightly,37.0,33418.27,5000.0,Full-Time Employment,0.0,0.0,0.011,0.0,5336.48,909.0,909.0166,327.65,MoneySpot,,7611587,0.0,False,Life Event Expenses,Orange,0.0,35639.0,33418.27
