id,StageName,Opportunity_Origin__c,DNB_Scoring_Rate__c,Current_Balance__c,Applicant_Type__c,Opp_number__C,Multiple_Lenders_Hardship__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,DP_Monthly_avg_of_SACC_repayments__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_Primary_income_last_pay_date__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Last_pay_date_for_largest_inc_src_302__c,Largest_income_source_day_of_week__c,Next_pay_date_for_largest_income_source__c,Frequency_for_largest_income_source__c,Primary_regular_benefit_last_pay_date__c,loan_dishonours__c,Primary_regular_benefit_monthly_amount__c,Courts_and_Fines_transactions__c,Total_monthly_income_ongoin_Reg_231__c,DP_Total_Monthly_Benefit_Income__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,DP_Budget_Management_Services__c,Hardship_Indicator_Gambling__c,DP_Monthly_rent_amount_236__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,Deposits_since_last_SACC_dishonour__c,SACC_commitments_due_next_month__c,Total_monthly_credits__c,agency_collection_providers__c,Collection_agency_transactions__c,Average_monthly_amount_of_Courts_and_Fin__c,Courts_and_Fines_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Deposits_since_last_dishonour__c,Income_source_is_other_income_549__c,Bank_Report_Gov_Benefit__c,Income_source_is_a_government_benefit__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Summary_Total__c,Loan_Amount__c,Total_Repayment_Amount__c,Salary_Gov_Allowances_all_types_2117__c,Dishonours_For_Last_30_Days_DP907__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_203__c
0062x00000DZVCqAAP,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,5095910,10.99,0,33.23,0,376.2565,3,31-03-2023,0,0,31-03-2023,5,,3,,0,0,0,5755.33,0,14,133,0,0,0,0,5158.66,5158.66,3,0,6484,1,4,0,0,0,0,0,0,0,0,2929.6,899,2160,-129.4,500,640,2172.1366,0,0.044,1
0062x00000DZUESAA5,Closed Lost,QuickCash,,,New Client-New Loan,5095098,24.78,0,90.27,0,1314.1204,2,12-04-2023,1,0,12-04-2023,3,26-04-2023,2,,10,0,9,6632.5309,0,11,26,0,0,0,0,2522.7,2522.7,6,0,6838,1,7,140,1,0,0,0,0,0,0,5529.33,1500,1000,3029.33,500,640,2131.8,0,0.033,0
0062x00000DZV1dAAH,Closed Lost,QuickCash,,,New Client-New Loan,5095713,12.29,95.11,85.68,151,18.1733,2,06-04-2023,1,4,04-04-2023,2,,4,04-04-2023,6,1408.76,0,3116.6216,3447,10,28,0,0,0,177.2278,603.7542,528.68,1,4.89,3624,0,0,0,0,0,0,1,0,1,1,2925,400,475,2050,500,640,5517.8333,4,0,4
0062x00000DZVVeAAP,Closed Lost,MoneySpot,,,New Client-New Loan,5096304,0,0,30.61,0,0,1,12-04-2023,0,0,12-04-2023,3,19-04-2023,1,,0,0,0,9709.196,0,0,0,0,21.96,0,0,1294.514,870.41,5,0,9282,0,0,0,0,13.31,0,5,0,0,0,0,2000,600,-2600,500,640,10692.56,0,0,1
0062x00000DZVB5AAP,Closed Lost,QuickCash,,,New Client-New Loan,5096619,0,13.15,84.77,0,0,2,23-03-2023,0,2,13-04-2023,4,27-04-2023,2,13-04-2023,0,1486.6267,0,3007.6898,1435,0,0,0,0,0,0,684.2566,701.9,5,0,10910,0,0,0,0,0,0,5,0,1,1,3250,400,500,2350,500,640,4034.6333,0,0,0
0062x00000DZVsbAAH,Closed Lost,Financier-2,,,New Client-New Loan,5096703,13.48,75.94,74.4,0,0,0,,0,2,06-04-2023,4,20-04-2023,2,06-04-2023,3,1218.32,0,1218.32,1285,6,6,1,0,0,0,609.16,461.9,0,0,1692,0,0,0,0,0,0,0,0,1,1,1516.67,400,0,1116.67,500,640,1769.45,2,0,4
0062x00000DZVudAAH,Closed Lost,Financier-2,,,New Client-New Loan,5096745,0,67.1,84.87,0,0,4,06-04-2023,0,4,07-04-2023,5,,4,07-04-2023,0,2238.4633,0,2558.7965,2238,0,0,0,0.98,0,0,959.3414,846.5,4,0,3335,0,0,0,0,0.66,0,4,0,1,1,1993.33,400,150,1443.33,500,640,5928.0833,5,0.5824,9
0062x00000DZUoKAAX,Closed Lost,Financier-2,,,Existing Client-Granted Loan Before,5095518,5.18,0,85.93,0,6.7166,4,17-04-2023,0,0,17-04-2023,1,,4,,0,0,0,1995.3621,0,0,0,0,0,0,0,80.4306,10.04,73,0,2444,0,0,0,0,0,0,73,1,0,0,0,599,800,-1399,500,640,4507.22,3,0.1099,7
0062x00000DZVU8AAP,Closed Lost,Financier-2,,,New Client-New Loan,5096291,0.44,93.65,99.72,0,0,4,11-04-2023,0,1,19-04-2023,3,26-04-2023,1,19-04-2023,0,1547.162,0,1639.8286,1728,0,0,0,0,0,0,356.0592,453.4,8,0,1845,0,0,0,0,0,0,8,0,1,1,1408.33,400,100,908.33,500,640,378.9066,2,0.2418,5
0062x00000DZVVXAA5,Closed Lost,QuickCash,,,New Client-New Loan,5096334,0,74.4,81.61,0,0,0,,0,0,,0,,0,,0,0,0,0,535,0,3,1,0,0,0,0,0,0,0,719,0,0,0,0,0,0,0,0,0,0,1451.67,400,0,1051.67,500,640,3462.2533,5,0.2637,14
0062x00000DZVqxAAH,Closed Lost,QuickCash,,,New Client-New Loan,5096668,392.52,0,84.54,0,604.57,4,19-04-2023,0,0,19-04-2023,3,,4,,1,0,0,2800.7,0,1,10,0,0,0,0,131.25,125,4,0,5593,0,0,0,0,0,0,1,1,0,0,0,0,450,-450,500,640,3708.95,0,0.033,0
0062x00000DZVxDAAX,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,5096820,0,97.56,98.03,0,0,0,,0,2,06-04-2023,1,20-04-2023,2,06-04-2023,0,1502.0054,0,1502.0054,1284,0,0,0,0,0,0,641.9533,656.9,0,0,1316,0,0,0,0,0,0,0,0,1,1,795.17,400,150,245.17,500,640,3909.7733,6,0.1648,17
0062x00000DZW1KAAX,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,5096945,0,97,88.15,0,0,0,,0,4,06-04-2023,4,,4,06-04-2023,0,1420.05,0,2592.1099,2878,1,1,0,0.56,0,0,608.5928,397.7,1,0,2967,0,0,0,0,0.27,0,1,0,1,1,4.33,400,328,-723.67,500,640,1510.8333,1,0.011,1
0062x00000DZW8pAAH,Closed Lost,Financier-2,,,New Client-New Loan,5097183,0,95.61,98.22,0,0,0,,0,2,18-04-2023,7,02-05-2023,2,18-04-2023,0,906.812,0,1513.4786,2179,0,0,0,0,0,0,417.3828,442.5,0,0,2279,0,0,0,0,0,0,0,0,1,1,1551.33,400,100,1051.33,500,640,3572.2966,0,0.022,2
0062x00000DZ4JmAAL,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5069998,54.21,0,50.82,1205,1750.8775,1,12-04-2023,0,0,12-04-2023,3,19-04-2023,1,,0,0,0,5837.1225,0,0,39,0,0,0,1231.1508,1090.29,998.74,13,16.5,7462,0,0,0,0,0,0,13,0,0,0,3232.37,899,0,2333.37,500,640,4013.5566,1,0.022,1
0062x00000DZVX3AAP,Closed Lost,QuickCash,LARGELY COMPLIANT,,Existing Client-No Loan Granted Ever,5097018,36.03,26.02,96.97,0,547.5365,1,13-04-2023,0,4,13-04-2023,4,20-04-2023,1,12-04-2023,2,1019.6333,0,3452.4205,1020,4,15,0,0.89,0,0,360.8833,566.2,12,0,3920,0,0,0,0,0.36,0,2,0,0,0,1993.33,400,1040,553.33,500,640,2385.1533,0,0.011,0
0062x00000DZWXBAA5,Closed Lost,Financier-2,,,New Client-New Loan,5097987,0,56.79,38.64,0,0,4,14-04-2023,0,1,20-04-2023,4,27-04-2023,1,20-04-2023,0,1312.4435,0,1342.4435,1107,0,0,0,0,0,0,302.0418,194.7,3,0,1949,0,0,0,0,0,0,3,0,1,1,866.67,400,100,366.67,500,640,1060.9066,4,0.3626,5
0062x00000DZWIjAAP,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5098157,33.67,83.16,83.29,0,295.1122,2,22-03-2023,0,2,12-04-2023,3,26-04-2023,2,12-04-2023,1,1751.3947,0,3145.0319,2771,10,0,0,0.86,0,0,806.1216,833.8,5,0,3332,0,0,0,0,0.45,0,0,0,1,1,0,899,1189,-2088,500,640,1941.4033,0,0.2747,0
0062x00000DZTUKAA5,Closed Lost,QuickCash,,,Existing Client-Granted Loan Before,5094697,50.53,0,47.61,3413,3109.377,2,21-03-2023,0,0,21-03-2023,2,04-04-2023,2,,1,0,0,6754.0634,0,1,45,0,0,0,2579.1341,3108.72,4399.52,1,30.87,8354,0,0,0,0,0,0,1,0,0,0,6500,1499,1000,4001,500,640,5710.8933,6,0.1429,13
0062x00000DZUgAAAX,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,5098278,3.7,46.26,38.92,0,0,0,,0,2,06-04-2023,5,20-04-2023,2,06-04-2023,0,1856.2603,0,1856.2603,1709,0,2,0,0,0,0,854.3883,884.3,0,0,3694,1,1,0,0,0,0,0,0,1,1,1705.17,599,300,806.17,500,640,2051.3166,0,0.5934,1
0062x00000DZ3pXAAT,Closed Lost,QuickCash,LARGELY COMPLIANT,,Existing Client-No Loan Granted Ever,5069506,0,0,75.24,0,0,2,05-04-2023,0,0,05-04-2023,3,19-04-2023,2,,0,0,0,2921.1071,0,0,0,0,0,0,0,1344.51,1679.97,6,0,2689,0,0,0,0,0,0,6,0,0,0,2554.5,400,300,1854.5,500,640,1531.1133,0,0,0
0062x00000DZWJ9AAP,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,5097529,0,0,75.38,0,125.128,0,,0,0,,0,,0,,4,0,0,0,0,4,13,0,0,0,0,0,0,0,0,3154,0,0,0,0,72.86,0,0,0,0,0,4116.67,599,600,2917.67,500,640,1574.7333,0,0,2
0062x00000DZW7nAAH,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5097496,11.23,64.42,96.57,0,157.5,1,17-04-2023,0,1,16-04-2023,7,23-04-2023,1,16-04-2023,0,1491.2561,0,2188.1894,1487,0,12,0,0.34,0,0,343.1938,377.15,5,0,2308,3,3,0,0,0.22,0,5,0,1,1,1668.33,400,0,1268.33,500,640,4933.7933,0,0.0989,0
0062x00000DZWl3AAH,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,5098357,7.73,2.94,78.37,87,0,4,17-04-2023,1,0,17-04-2023,1,,4,,2,0,0,2130.0833,67,2,2,0,0,0,379.4983,399.3906,200,2,16.68,2275,0,0,0,0,0,0,2,1,0,0,3683.33,400,1,3282.33,500,640,2078.9,7,0.1538,38
0062x00000DZX2TAAX,Closed Lost,QuickCash,,,New Client-New Loan,5098754,0,85.36,71.58,0,0,4,17-04-2023,0,1,14-04-2023,5,21-04-2023,1,14-04-2023,0,2233.657,0,2307.8236,2228,0,0,0,0,0,0,514.0476,563.95,3,0,2610,0,0,0,0,0,0,3,0,1,1,2166.67,400,300,1466.67,500,640,7823.9266,0,0.022,0
0062x00000BpzX1AAJ,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,3521958,19.19,45.97,78.85,0,110.5327,4,17-08-2022,0,4,17-08-2022,3,,4,18-08-2022,0,1677.7333,0,7172.4764,3437,0,0,0,0,0,0,245.9508,320,23,0,7476,0,0,0,0,0,0,23,1,0,,866.67,1499,0,-632.33,500,640,3282.26,0,0.044,0
0062x00000BpzzeAAB,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3522319,117.38,17.03,87.37,1175,821.2666,4,15-07-2022,0,2,15-07-2022,5,,4,14-08-2022,18,547.871,1,3730.3721,922,34,62,0,11.28,0,0.704,1595.18,4679.54,1,0.03,5412,1,2,14,1,3.33,1,0,1,0,,650,400,100,150,500,640,2107.6066,0,0,0
0062x00000Bq00hAAB,Closed Lost,Financier-2,,,New Client-New Loan,3522334,0,100,100,0,0,0,,0,0,,0,,0,,0,0,0,0,366,0,0,0,0,0,160,0,0,0,84.7,366,0,0,0,0,0,1,0,0,0,,1516.67,400,600,516.67,500,640,2849.5733,0,0,0
0062x00000Bpzy7AAB,Closed Lost,Financier-2,,,New Client-New Loan,3522302,5.8,55.98,85.01,140,152.0833,0,,1,4,01-08-2022,1,,4,01-08-2022,1,2412.5166,0,2429.1832,3854,1,6,0,91.9,0,216.0833,1033.9357,905.2,1,2.21,6884,0,0,0,0,32.21,0,1,0,1,,1950.11,400,100,1450.11,500,640,2166.53,3,0.3846,12
0062x00000Bq08RAAR,Closed Lost,Financier-2,,,New Client-New Loan,3522436,27.98,60.69,72.4,176,65.1768,1,01-08-2022,3,2,11-08-2022,4,25-08-2022,2,11-08-2022,7,976.5696,0,2321.3589,1654,1,1,0,0,0,102.4,449.49,446.35,0,5.36,2725,0,0,0,0,0,0,0,0,1,,3033.33,400,0,2633.33,500,640,1776.7,1,0.1868,1
0062x00000BpyUkAAJ,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,3521103,4.6,74.79,95.37,0,0,4,13-08-2022,0,4,17-08-2022,3,,4,17-08-2022,0,1086.2333,0,2014.8232,1932,0,0,0,2.58,0,0,407.3375,450.4,5,0,2583,0,0,0,0,1.08,0,5,0,1,,0,1499,905,-2404,500,640,3456.2433,0,0,0
0062x00000Bpzq3AAB,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,3522201,49.93,79.27,68.14,588,649.4706,4,18-08-2022,0,4,19-08-2022,5,,4,19-08-2022,0,1176.9633,0,2427.0587,2246,2,18,0,0,0,603.2639,392.3211,754.73,17,21.29,2833,0,0,0,0,0,0,5,0,1,,1083.33,400,300,383.33,500,640,841.2333,2,0.022,3
0062x00000Bq0AwAAJ,Closed Lost,Financier-2,,,New Client-New Loan,3522468,0,93.35,78.29,0,0,4,11-07-2022,0,2,01-08-2022,1,15-08-2022,2,01-08-2022,0,1458.5491,0,1511.8824,1573,0,0,0,3.15,0,320,671.3333,690.5,3,36.8,1685,0,0,0,0,2.73,1,3,0,1,,1495,400,1,1094,500,640,2535.1166,1,0,2
0062x00000BpziOAAR,Closed Lost,Financier-2,,,New Client-New Loan,3522103,0,48.85,92.48,0,0,1,07-08-2022,0,2,14-08-2022,5,28-08-2022,2,14-08-2022,0,1266.7299,0,2232.1853,1862,0,0,0,36.16,0,0,583.0428,435.7,4,0,3811,0,0,0,0,12.02,0,4,0,1,,1375.83,400,450,525.83,500,640,0,0,0,0
0062x00000BpzLjAAJ,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3521823,3.59,3.46,75.21,150,307.7862,1,15-08-2022,1,0,15-08-2022,1,22-08-2022,1,,5,0,0,6894.1065,333,5,14,0,0,0,54.3155,1003,352,2,0.56,9617,0,0,0,0,0,0,2,0,0,,5633.33,400,1100,4133.33,500,640,1240.3,0,0,0
0062x00000Bq0HsAAJ,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3522561,0,98.67,75.26,0,0,0,,0,0,,0,,0,,0,0,0,0,1719,0,0,0,0,0,0,0,0,0,0,1742,0,0,0,0,0,0,0,0,0,,1486.33,400,600,486.33,500,640,12479.67,0,0.022,0
0062x00000BpzylAAB,Closed Lost,Financier-2,,,Existing Client-Granted Loan Before,3522310,31.98,80.95,55.39,482,439.8666,0,,1,2,18-08-2022,4,01-09-2022,2,18-08-2022,1,1508.2317,0,1579.565,1620,1,42,0,0,0,287.6304,694.2,694.2,0,14.37,2001,0,0,0,0,0,0,0,0,1,,0,400,440,-840,500,640,2485.3533,0,0.0989,1
0062x00000Bq0TjAAJ,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3522711,695.2,0,92.46,441,1654.4984,1,12-08-2022,1,0,12-08-2022,1,19-08-2022,1,,8,0,0,285.9524,0,8,64,0,509.4,0,610.3571,52,80,1,2.78,4682,0,0,0,0,24.58,0,0,1,0,,2858.55,899,430,1529.55,500,640,6388.16,0,0,0
0062x00000Bq0CYAAZ,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3522489,256.99,72.94,59.94,0,0,4,12-08-2022,0,0,12-08-2022,5,,4,,0,0,0,28.0266,1971,0,0,0,171.27,0,0,28.0266,30,3,0,2702,0,0,0,0,1.78,0,3,1,0,,2123.33,400,700,1023.33,500,640,3998.11,0,0,0
0062x00000BpzmkAAB,Closed Lost,QuickCash,,,New Client-New Loan,3522157,352.57,0,58.11,277,1869.6916,4,19-08-2022,4,0,19-08-2022,5,,4,,14,0,0,658.8166,0,24,30,0,0,0,0,98.8225,14,19,0,8107,1,13,0,0,0,0,7,1,0,,5633.33,1500,700,3433.33,500,640,370.27,0,0.3846,0
0062x00000Bq0VzAAJ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3522737,31.72,28.08,65.81,313,742.425,2,10-08-2022,1,4,10-08-2022,3,24-08-2022,2,13-08-2022,8,890.0366,0,5421.643,1809,0,14,0,0,0,4.704,1507.7766,1560.48,6,0.14,6441,1,29,0,0,0,0,6,0,0,,3206.67,599,1100,1507.67,500,640,3329.5633,4,0.044,8
0062x00000Bq0XbAAJ,Closed Lost,Financier-2,,,New Client-New Loan,3522758,0,100,78.41,0,0,0,,0,2,12-08-2022,5,26-08-2022,2,12-08-2022,0,1508.5734,0,1508.5734,1721,0,0,0,0,0,0,694.3571,951.5,0,0,1721,0,0,0,0,0,0,0,0,1,,1408.33,599,400,409.33,500,640,7259.8933,0,0,0
0062x00000Bq0LfAAJ,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3522609,21.18,0,89.24,40,40,4,16-08-2022,0,0,16-08-2022,2,,4,,1,0,0,608.4333,0,0,0,0,0,0,182.5,35.9576,140,21,5.97,3056,0,0,0,0,0,0,21,1,0,,3358.33,1499,1080,779.33,500,640,1947.7466,1,0,3
0062x00000Bq0JGAAZ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3522613,3.3,0,49.33,0,0,1,15-08-2022,1,0,15-08-2022,1,22-08-2022,1,,1,0,0,404.3787,0,1,1,0,0,0,0,93.0625,93,8,0,3420,0,0,0,0,0,0,8,1,0,,4500,400,600,3500,500,640,6723.8633,0,0.4176,0
0062x00000Bpv9ZAAR,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3517835,27.84,16.04,46.79,0,521.47,1,14-08-2022,2,4,14-08-2022,7,21-08-2022,1,07-07-2022,8,833.3333,0,3483.0875,833,4,25,0,0,0,0,597.264,627.29,5,0,5192,6,23,0,0,0,0,1,0,0,,517,599,400,-482,500,640,2659.6,0,0,12
0062x00000Bq0GpAAJ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3522549,31.02,62.41,67.46,714,428.0665,1,04-08-2022,0,2,04-08-2022,4,11-08-2022,1,04-08-2022,0,1928.1976,0,4703.5147,2071,0,49,0,0,0,703.208,624.895,338,4,21.19,3318,0,0,0,0,0,0,4,0,0,,0,0,640,-640,500,640,1103.3333,0,0.4396,1
0062x00000Bq0gYAAR,Closed Lost,Financier-2,,,New Client-New Loan,3522890,44.27,66.11,43.46,39,184.2933,1,05-08-2022,0,2,02-08-2022,2,16-08-2022,2,02-08-2022,0,726.6085,0,747.2751,681,0,2,0,5.92,0,58,334.44,371.6,5,5.63,1030,0,0,0,0,4.17,0,5,0,1,,803.83,400,0,403.83,500,640,3035.89,4,0.7143,4
0062x00000Bq0WYAAZ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3522745,0,0,60.42,0,81.4133,0,,0,0,,0,,0,,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,5754,0,0,0,0,0,0,0,0,0,,2166.67,599,400,1167.67,500,640,9166.72,2,0,11
0062x00000Bq0bYAAR,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3522819,10.77,4.16,84.98,0,0,1,17-08-2022,1,4,17-08-2022,3,24-08-2022,1,14-07-2022,14,133.72,0,3229.3889,134,0,0,0,0,0,0,712.4269,678,13,0,3221,0,0,0,0,0,0,13,0,0,,2383.33,400,150,1833.33,500,640,2417.59,2,0.3077,2
0062x00000Bq0SRAAZ,Closed Lost,QuickCash,,,New Client-New Loan,3522700,0,90.8,72.4,0,0,0,,0,2,16-08-2022,2,30-08-2022,2,16-08-2022,0,1884.4676,0,1884.4676,2024,5,0,0,1.59,0,0,867.3714,659.4,0,0,2229,0,0,0,0,1.35,0,0,0,1,,1300,400,120,780,500,640,3464.69,0,0.9011,0
0062x00000BpYsDAAV,Closed Lost,MoneySpot,,,New Client-New Loan,3499571,0,0,40.23,0,0,2,11-08-2022,0,0,11-08-2022,4,25-08-2022,2,,0,0,0,5217.0685,0,0,0,0,0,0,0,1457.72,1457.72,7,0,7415,0,0,0,0,0,0,7,0,0,,0,0,880,-880,500,640,1502.0133,3,0,12
0062x00000Bq0VQAAZ,Closed Lost,Financier-2,,,New Client-New Loan,3522731,0,85.34,63.63,0,0,4,01-08-2022,0,4,27-07-2022,3,,4,27-07-2022,0,1882.8333,0,3147.6692,3674,0,1,0,0,0,0,941.4166,1044.2,4,0,4305,0,0,0,0,0,0,4,0,1,,2838.33,599,1200,1039.33,500,640,2213.4,0,0.033,0
0062x00000Bq0FmAAJ,Closed Lost,Financier-2,,,New Client-New Loan,3522536,1.48,40.36,92.35,0,0,0,,0,2,12-08-2022,5,26-08-2022,2,12-08-2022,0,1352.8147,0,1352.8147,1245,0,0,0,0,0,0,622.6666,608.8,0,0,3084,0,0,0,0,0,0,0,0,1,,2.17,400,1,-398.83,500,640,1150.8933,0,0.8571,0
0062x00000Bq0tNAAR,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3523051,151.06,36.87,67.23,606,1719.3124,4,19-08-2022,0,2,19-08-2022,5,02-09-2022,2,19-08-2022,3,1450.5312,0,8461.5066,3597,5,0,0,3.52,0,723.9167,667.6428,700.5,18,7.42,9755,1,3,0,0,0.52,0,18,0,1,,4333.33,599,480,3254.33,500,640,6249.34,0,0.0769,0
0062x00000BpzxsAAB,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,3522299,0,58.23,85.79,0,0,4,01-08-2022,0,2,02-08-2022,2,16-08-2022,2,02-08-2022,0,1247.3357,0,1374.0023,1365,0,0,0,0,0,0,574.1166,637.2,6,0,2344,0,0,0,0,0,0,6,0,1,,1300,400,200,700,500,640,3567.4566,5,0.3846,6
0062x00000Bq0zkAAB,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3523121,28.35,0,92.49,522,858.6672,2,18-08-2022,0,0,18-08-2022,4,01-09-2022,2,,2,0,1,5069.8904,0,2,15,0,0,0,280.7676,1461.0528,1199.69,7,3.55,7918,1,11,17,1,0,0,7,0,0,,3770,400,140,3230,500,640,4074.2933,0,0.1209,0
0062x00000Bq10OAAR,Closed Lost,Financier-2,,,Existing Client-Granted Loan Before,3523129,269.1,0,68.03,1005,418.8066,2,03-08-2022,1,0,03-08-2022,3,17-08-2022,2,,3,0,0,1260.6699,0,3,51,0,0,0,884.428,850,250,3,16.62,7967,1,13,0,0,0,1,1,1,0,,3466.67,400,200,2866.67,500,640,1938.5433,0,0.0769,0
0062x00000Bq13SAAR,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3523173,19.77,0,87.98,610,635.5703,2,16-08-2022,2,0,16-08-2022,2,30-08-2022,2,,6,0,0,3251.3196,0,8,9,0,0,0,442.7541,1496.4985,1327.65,1,11.56,3831,1,5,0,0,0,0,1,0,0,,2166.67,400,355,1411.67,500,640,2987.1733,0,0.5604,7
0062x00000Bq0OzAAJ,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,3522664,34.09,68.1,91.97,216,215.9666,0,,1,2,17-08-2022,3,31-08-2022,2,17-08-2022,5,633.427,0,691.307,756,5,6,0,0,0,193.2054,291.55,288.8,0,17.41,1110,0,0,0,0,0,0,0,0,1,,8662.33,899,160,7603.33,500,640,3005.3666,0,0.0989,0
0062x00000BpsN4AAJ,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3515750,126.03,0,86.04,73,86.9048,4,15-08-2022,0,0,15-08-2022,1,,4,,1,0,0,162.1432,0,0,0,0,0,0,76.0417,20.8225,20,20,5.4,1408,5,10,0,0,0,0,20,1,0,,0,2000,625,-2625,500,640,2569.2333,2,0.0659,6
0062x00000Bq104AAB,Closed Lost,Financier-2,,,Existing Client-Granted Loan Before,3523125,9.02,93.32,59.4,0,179.0715,2,26-07-2022,0,2,12-08-2022,5,26-08-2022,2,12-08-2022,0,2735.3191,0,2891.7477,1679,0,0,0,0,0,0,1258.9975,1073.4,5,0,1799,0,0,0,0,0,0,5,0,1,,1297.83,400,940,-42.17,500,640,2661.6933,2,0,8
0062x00000Bq15JAAR,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,3523196,17.85,41.62,22.02,0,53.3333,4,25-07-2022,0,4,27-07-2022,3,,4,27-07-2022,0,754.4,6,1454.7332,1805,0,0,0,222.3,0,0,565.8,565.8,3,0,4336,0,0,60,1,38.68,0,3,0,1,,0,899,440,-1339,500,640,4287.9866,0,0.7912,0
0062x00000Bq1GbAAJ,Closed Lost,Financier-2,,,New Client-New Loan,3523343,0,27.84,50.27,0,0,0,,0,2,18-08-2022,4,01-09-2022,2,18-08-2022,0,1095.8121,0,1660.3687,1904,0,0,0,0,0,0,504.375,420.7,0,0,6838,0,0,0,0,0,0,0,0,1,,3466.67,599,150,2717.67,500,640,2204.43,0,0,0
0062x00000Bq1EkAAJ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3523320,43.36,4.32,50.65,0,2062.1492,1,18-08-2022,0,0,18-08-2022,4,25-08-2022,1,,0,0,0,5587.4764,333,20,0,0,11.94,0,160,1087.2007,1148.14,13,4.03,7699,0,0,0,0,7.33,1,13,0,0,,0,1499,280,-1779,500,640,3157.7266,0,0,0
0062x00000Bq1K9AAJ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3523394,123.61,52.55,56.84,499,2272.4707,1,16-08-2022,1,2,16-08-2022,2,23-08-2022,1,17-08-2022,6,1288.7967,0,4510.876,2527,12,60,0,0,0,410.9375,478.5538,463,7,10.83,4808,5,25,0,0,0,0,2,0,0,,2218.67,400,0,1818.67,500,640,5706,2,0.011,10
0062x00000Bq1JLAAZ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3523383,1.1,4.18,74.94,0,26.6666,2,16-08-2022,0,2,16-08-2022,2,30-08-2022,2,12-08-2022,0,233.2958,0,11106.9505,561,0,0,0,0.85,0,0,1678.5985,1510.77,7,0,13396,0,0,0,0,0.23,0,7,0,0,,0,400,760,-1160,500,640,6152.5533,0,0.011,0
0062x00000Bq1LCAAZ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3523406,22.65,15.49,76.58,164,529.0679,1,08-08-2022,0,4,08-08-2022,3,15-08-2022,1,10-08-2022,0,521.2666,0,3418.6826,582,0,3,0,0.45,0,0,460.3857,403.61,7,0,3755,0,0,0,0,0.24,0,7,0,0,,1950,400,350,1200,500,640,199.0333,0,0.1429,0
0062x00000Bq1MFAAZ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3523421,14.47,0,9.19,0,427.269,1,16-08-2022,0,0,16-08-2022,2,23-08-2022,1,,1,0,0,2804.4849,0,0,0,0,0,0,0,645.4123,650.4,13,0,3080,0,0,0,0,0,0,13,0,0,,2686.67,899,300,1487.67,500,640,4394.9966,0,0,8
